Switching to IMU channel 1,,,,,,,,,,
20:19.2,1,7.649,7.571,-1.059,103.443,-23.583,-19.757,-0.366,-0.231,-0.034
20:19.3,1,7.178,7.885,-0.824,30.957,-43.826,-53.426,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:19.4,0,4.511,-0.981,9.336,37.078,36.313,-61.009,-0.266,-0.336,0.158
20:19.5,0,3.02,-1.177,9.454,48.139,21.565,-8.417,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:19.6,1,7.571,7.767,-1.53,64.07,-48.278,-5.565,-0.366,-0.231,-0.034
20:19.7,1,7.414,7.532,-1.608,31.722,-10.783,-46.817,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:19.8,0,2.628,-0.941,9.414,86.539,55.096,29.496,-0.266,-0.336,0.158
20:19.9,0,2.55,-0.745,9.767,71.583,-116.661,-3.339,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:20.0,1,7.335,7.767,-2.197,73.53,-50.574,-5.357,-0.366,-0.231,-0.034
20:20.1,1,7.532,7.649,-2.55,8.487,-95.443,-7.513,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:20.2,0,2.942,-0.431,9.414,5.287,72.974,-132.035,-0.266,-0.336,0.158
20:20.3,0,2.628,-0.588,9.65,-24.835,45.287,-118.261,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:20.4,1,7.532,7.257,-2.432,68.452,-28.939,4.383,-0.366,-0.231,-0.034
20:20.5,1,7.257,7.257,-2.667,86.261,-64.696,2.365,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:20.6,0,2.432,0.628,9.532,40.209,-46.47,-94.748,-0.266,-0.336,0.158
20:20.7,0,2.589,-0.039,9.65,44.104,80.417,-42.504,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:20.8,1,7.375,7.061,-3.177,121.461,-97.739,-25.461,-0.366,-0.231,-0.034
20:20.9,1,7.453,7.178,-3.727,109.496,-90.017,-37.704,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:21.0,0,1.961,1.059,9.767,139.687,7.304,-5.009,-0.266,-0.336,0.158
20:21.1,0,2.001,1.648,10.042,114.226,-0.835,-27.617,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:21.2,1,7.257,6.865,-4.59,63.861,-62.261,-30.47,-0.366,-0.231,-0.034
20:21.3,1,6.982,6.865,-4.629,66.226,-54.887,-58.435,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:21.4,0,1.726,1.569,9.65,94.122,64.835,-37.426,-0.266,-0.336,0.158
20:21.5,0,1.412,1.961,9.767,100.383,36.73,8.417,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:21.6,1,6.708,6.786,-5.296,64.904,-56,-33.183,-0.366,-0.231,-0.034
20:21.7,1,6.315,6.904,-5.296,15.861,-30.817,-81.183,-0.366,-0.231,-0.034
Switching to IMU channel 0,,,,,,,,,,
20:21.8,0,1.255,2.354,9.571,74.087,22.47,-18.157,-0.266,-0.336,0.158
20:21.9,0,0.785,2.55,9.807,57.043,82.991,-10.017,-0.266,-0.336,0.158
Switching to IMU channel 1,,,,,,,,,,
20:22.0,1,6.159,6.747,-5.766,62.47,-52.939,-5.635,-0.366,-0.231,-0.034
