02:47.5,1,-1.216,1.216,9.611,-13.843,26.365,3.826,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:47.6,0,0.981,8.355,-6.943,31.374,47.096,9.322,-0.376,0.114,0.159
02:47.7,0,1.608,7.414,-6.865,9.043,-80,20.174,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:47.8,1,-1.412,1.216,9.297,11.687,-6.4,10.435,-0.366,-0.055,-0.017
02:47.9,1,-1.294,1.138,9.14,-24.626,-65.461,-17.6,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:48.0,0,1.687,7.335,-7.335,-0.07,-31.583,-30.748,-0.376,0.114,0.159
02:48.1,0,1.765,7.218,-7.414,-25.461,-43.757,-0.278,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:48.2,1,-1.216,1.373,9.532,9.113,35.757,-6.261,-0.366,-0.055,-0.017
02:48.3,1,-1.373,1.491,9.375,2.157,-33.113,-30.122,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:48.4,0,1.648,7.61,-7.375,-99.409,52.591,38.539,-0.376,0.114,0.159
02:48.5,0,2.236,7.453,-7.1,-115.896,149.704,200.696,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:48.6,1,-1.53,1.53,9.414,91.27,153.113,93.426,-0.366,-0.055,-0.017
02:48.7,1,-1.765,1.373,8.591,-7.443,-66.922,72.904,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:48.8,0,2.04,8.904,-4.982,-140.939,195.13,97.252,-0.376,0.114,0.159
02:48.9,0,2.471,8.041,-5.806,-183.096,97.809,-52.104,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:49.0,1,-1.922,1.177,8.787,10.852,-119.93,4.313,-0.366,-0.055,-0.017
02:49.1,1,-0.628,1.412,9.532,-6.817,-19.478,-24.348,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:49.2,0,3.57,8.904,-3.962,-229.287,182.887,6.47,-0.376,0.114,0.159
02:49.3,0,4.472,9.571,-3.805,-686.609,-601.043,-270.887,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:49.4,1,-1.648,1.02,9.101,26.087,42.365,3.339,-0.366,-0.055,-0.017
02:49.5,1,-1.53,1.765,8.669,-6.609,68.87,24.139,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:49.6,0,2.864,10.16,-2.275,-314.504,-80.765,63.374,-0.376,0.114,0.159
02:49.7,0,3.962,9.767,-1.294,-633.322,-593.391,249.53,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:49.8,1,-1.844,1.451,9.179,-22.052,-32.696,4.452,-0.366,-0.055,-0.017
02:49.9,1,-1.608,1.451,9.493,-70.957,-132.522,-8.626,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:50.0,0,3.962,9.924,0,-349.704,-222.539,220.591,-0.376,0.114,0.159
02:50.1,0,3.217,9.611,0.196,-176.974,29.148,-10.087,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:50.2,1,-1.412,1.334,9.297,-29.843,-51.687,-7.861,-0.366,-0.055,-0.017
02:50.3,1,-1.412,1.177,9.257,-23.026,-23.304,-6.817,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:50.4,0,4.707,9.807,1.765,-225.043,163.965,225.948,-0.376,0.114,0.159
02:50.5,0,3.57,9.493,2.393,-275.2,-61.774,-55.443,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:50.6,1,-1.177,1.294,9.571,-38.47,-67.687,-6.957,-0.366,-0.055,-0.017
02:50.7,1,-0.941,1.216,9.65,-23.096,-52.661,-2.157,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:50.8,0,4.393,8.944,2.903,-265.252,228.313,4.939,-0.376,0.114,0.159
02:50.9,0,4.864,9.022,4.04,-404.73,176,-46.4,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:51.0,1,-1.177,1.177,9.532,11.13,9.391,6.261,-0.366,-0.055,-0.017
02:51.1,1,-1.059,1.177,9.767,23.513,33.252,3.687,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:51.2,0,2.903,7.453,6.237,-493.983,194.017,-66.574,-0.376,0.114,0.159
02:51.3,0,2.393,6.943,7.178,-504.626,140.174,-50.226,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:51.4,1,-1.608,1.098,8.708,-17.878,-16.974,22.539,-0.366,-0.055,-0.017
02:51.5,1,-1.177,1.294,9.297,-61.913,20.104,-55.304,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:51.5,0,2.55,6.237,6.943,-288.278,569.461,-206.47,-0.376,0.114,0.159
02:51.6,0,2.432,5.962,8.904,-199.304,59.896,-185.809,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:51.7,1,-1.883,1.451,8.904,-93.426,-123.478,-36.243,-0.366,-0.055,-0.017
02:51.8,1,-1.804,1.53,9.14,-11.478,-25.113,25.043,-0.366,-0.055,-0.017
Switching to IMU channel 0,,,,,,,,,,
02:51.9,0,0.549,5.217,8.63,-205.287,-108.452,-92.035,-0.376,0.114,0.159
02:52.0,0,2.236,3.962,7.924,-136.278,-107.409,-105.67,-0.376,0.114,0.159
Switching to IMU channel 1,,,,,,,,,,
02:52.1,1,-1.648,1.726,9.924,-3.13,-10.157,1.391,-0.366,-0.055,-0.017
